id,name,alt,main
217843538,Sungjinwóo,False,Sungjinwóo
218054277,Trafalgarláw,True,Sungjinwóo
218111000,Kuroyukihimé,True,Sungjinwóo
218485096,Harukasakura,True,Sungjinwóo
218809278,Evimist,True,Eviblaze
218902306,Manjirou,True,Sungjinwóo
220637792,Sungjinwoó,True,Sungjinwóo
220703343,Darkchi,True,Darkfury
220737658,Smacit,True,Primtah
220856629,Chuknorrís,False,Chuknorrís
222090821,Lifecaller,True,Darkfury
222470238,Kuróyukihime,True,Sungjinwóo
222561645,Randalthór,True,Sungjinwóo
223117170,Loftykonuk,False,Loftykonuk
223121935,Verronah,False,Verronah
223163487,Alperin,True,Loftykonuk
223189455,Loftypanda,True,Loftykonuk
223330973,Cindarion,False,Cindarion
223485257,Mesay,False,Mesay
223813149,Simplefurion,True,Valenthra
224537808,Aquahoshino,True,Sungjinwóo
234085366,Cagallyx,True,Alexsonny
241752557,Cagallyz,True,Alexsonny
244354617,Alexissonny,True,Alexsonny
245106883,Alexiasonny,True,Alexsonny
245394173,Eviform,True,Eviblaze
251150225,Evì,True,Eviblaze
254697744,Alexiastory,True,Alexsonny
257380250,Eviwrath,True,Eviblaze
257548769,Hazl,False,Hazl
260676000,Døts,False,Døts
261761934,Flærry,True,Døts
264891146,Shinnyguy,True,Troopp
265279701,Spánktank,False,Spánktank
187085485,Froglady,True,Froglover
188839263,Vaelorian,False,Vaelorian
182704273,Parabatai,True,Doragon
183376840,Dooms,False,Dooms
187103943,Hibisham,False,Hibisham
189076849,Dwzed,False,Dwzed
189094322,Chan,False,Chan
174122537,Aná,False,Aná
173097809,Warghas,True,Hamboy
189076917,Lücie,False,Lücie
189112842,Foster,False,Foster
178170479,Ranier,False,Ranier
174561256,Nemeyeth,True,Ceyro
189071813,Mechman,True,Drienella
185888386,Tekkart,False,Tekkart
172517427,Tayosah,False,Tayosah
188848798,Ramprry,True,Ramppo
172274600,Gróin,False,Gróin
188315438,Arísu,True,Doragon
172608110,Diablô,False,Diablô
189003780,Naraye,True,Galgatur
188832505,Kyns,False,Kyns
189025408,Novelyn,False,Novelyn
189087077,Izkelia,False,Izkelia
182660821,Whysyo,False,Whysyo
186551132,Kreiniz,False,Kreiniz
188864002,Zyra,False,Zyra
188574071,Arwin,False,Arwin
186057991,Nocticula,False,Nocticula
182537350,Morrpheus,True,Menethill
189109694,Jossei,True,Kreiniz
189124233,Somnys,True,Malerica
185807191,Minkin,False,Minkin
172971968,Violetwhite,True,Rosestormrag
774433,Unwanted,True,Hotmezz
188947526,Aegohn,True,Arwin
189128568,Bluealien,True,Varrocks
189125131,Abcd,True,Twiztednipz
189117870,Deathyjer,True,Ecologicjer
224258272,Falset,False,Falset
186613711,Juren,True,Kreiniz
